Date,Close/Last,Volume,Open,High,Low
02/28/2021,1.27847,N/A,1.20348,1.32003,1.25462
02/27/2021,1.22664,N/A,1.31941,1.33223,1.15895
02/26/2021,1.30065,N/A,1.0528,1.30065,1.23046
02/25/2021,1.05637,N/A,1.02399,1.09358,1.04014
02/24/2021,1.02976,N/A,0.999478,1.06856,1.02051
02/23/2021,1.00454,N/A,1.02041,1.02041,0.89963
02/22/2021,1.0037,N/A,1.03982,1.14045,0.989064
02/21/2021,1.03008,N/A,1.11176,1.10096,1.01504
02/20/2021,1.09559,N/A,1.03982,1.13977,1.08846
02/19/2021,1.03326,N/A,0.890517,1.0944,0.91419
02/18/2021,0.889125,N/A,0.917356,0.933924,0.880769
02/17/2021,0.917636,N/A,0.827254,0.923379,0.891719
02/16/2021,0.831766,N/A,0.878028,0.872249,0.823916
02/15/2021,0.876553,N/A,0.782704,0.89328,0.834791
02/14/2021,0.779532,N/A,0.880409,0.865184,0.68913
02/13/2021,0.883162,N/A,0.934115,0.918701,0.869535
02/12/2021,0.927413,N/A,0.904835,0.950019,0.924834
02/11/2021,0.899793,N/A,0.88492,0.939998,0.86798
02/10/2021,0.884055,N/A,0.761092,0.945045,0.866845
02/09/2021,0.764318,N/A,0.68646,0.794156,0.705796
02/08/2021,0.684222,N/A,0.648954,0.688097,0.672369
02/07/2021,0.647755,N/A,0.632953,0.67692,0.633918
02/06/2021,0.626982,N/A,0.532359,0.65477,0.61586
02/05/2021,0.53687,N/A,0.479193,0.566458,0.520923
02/04/2021,0.479633,N/A,0.434943,0.48653,0.436634
02/03/2021,0.434278,N/A,0.429703,0.449576,0.427134
02/02/2021,0.430734,N/A,0.3968,0.438914,0.41845
02/01/2021,0.398517,N/A,0.346649,0.429667,0.389107
01/31/2021,0.346652,N/A,0.360824,0.349728,0.333367
01/30/2021,0.359671,N/A,0.340163,0.376612,0.358938
01/29/2021,0.339639,N/A,0.339652,0.350597,0.337445
01/28/2021,0.344413,N/A,0.32743,0.357058,0.331022
01/27/2021,0.328683,N/A,0.33315,0.328683,0.304564
01/26/2021,0.331956,N/A,0.344296,0.343795,0.329953
01/25/2021,0.343327,N/A,0.358444,0.350626,0.335741
01/24/2021,0.358062,N/A,0.350378,0.363743,0.353247
01/23/2021,0.350545,N/A,0.350757,0.351412,0.341222
01/22/2021,0.350721,N/A,0.318995,0.352339,0.345084
01/21/2021,0.317121,N/A,0.360178,0.328187,0.280957
01/20/2021,0.364042,N/A,0.358247,0.37856,0.362809
01/19/2021,0.358611,N/A,0.365858,0.373559,0.349889
01/18/2021,0.366203,N/A,0.373785,0.376129,0.36281
01/17/2021,0.373039,N/A,0.376658,0.396712,0.368947
01/16/2021,0.37594,N/A,0.309346,0.388516,0.341627
